"id","histopo_uri","nederzetting","type","bron","lat","lon","reden","jaar_gebeurtenis","periode","locatie","eindjaar_min","eindjaar_max"
"208","http://www.histopo.nl/plaats/4031b242-2fb0-74ac-094a-6633698f52d2","Harmenswolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2826314955","7.13381962987","overstroming","-","1000 - 1500","bekend","1000","1500"
"209","http://www.histopo.nl/plaats/91299681-2202-74af-d951-7993bf8aad57","Ockeweer","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2773510765","7.15381803284","overstroming","-","1000 - 1500","bekend","1000","1500"
"210","http://www.histopo.nl/plaats/4d830142-9270-0be0-0137-b2ea33fb048e","Saxum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2759421448","7.13710234087","overstroming","-","1000 - 1500","bekend","1000","1500"
"211","http://www.histopo.nl/plaats/d0e273be-3698-222f-327f-82a86bc0eb00","Astok","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2089898898","6.94174154475","overstroming","-","1000 - 1500","bekend","1000","1500"
"212","http://www.histopo.nl/plaats/1d3c6571-6a83-6805-2c00-bf985f92685d","Golthoorn","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.1984695091","7.0635935694","overstroming","-","1000 - 1500","bekend","1000","1500"
"213","http://www.histopo.nl/plaats/7ba4c3b7-4fa0-dbb1-c7f4-44b8d86ee5ce","Kapel de Beerte","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2774698636","7.09212194893","overstroming","-","1000 - 1500","bekend","1000","1500"
"214","http://www.histopo.nl/plaats/efc8db08-8f9e-d668-d129-a6ee6f80bd1c","Haykeweer","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2636250821","7.15214700919","overstroming","-","1000 - 1500","bekend","1000","1500"
"215","http://www.histopo.nl/plaats/888e150f-7e80-1aef-21b1-c120f376f805","Donellen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2588431267","7.15280580771","overstroming","-","1000 - 1500","bekend","1000","1500"
"216","http://www.histopo.nl/plaats/3209a79c-e869-6b15-1794-04d2b3398107","Torperen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2408196918","7.13278783765","overstroming","-","1000 - 1500","bekend","1000","1500"
"217","http://www.histopo.nl/plaats/7bbd15e0-9a09-884f-82d4-aab6eb421092","Merkhusen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2435572112","7.15636100581","overstroming","-","1000 - 1500","bekend","1000","1500"
"218","http://www.histopo.nl/plaats/9b087bf5-e0dd-c629-c63f-2552c36e963d","Hovingagast","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2398843536","7.16467497417","overstroming","-","1000 - 1500","bekend","1000","1500"
"219","http://www.histopo.nl/plaats/a6c0c706-b788-8ba3-6860-470b632bbc4c","Oosterreide","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.3085032469","7.10907434403","overstroming","-","1000 - 1500","bekend","1000","1500"
"220","http://www.histopo.nl/plaats/0f8308f6-5a37-9438-d861-d5b25fb83273","Beda","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2946367626","7.14809102493","overstroming","-","1000 - 1500","onbekend","1000","1500"
"221","http://www.histopo.nl/plaats/dd3acc1d-7dc2-7d80-f717-16b124a7e2e1","Lutgerskerk","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.3107865804","7.12153026723","overstroming","-","1000 - 1500","bekend","1000","1500"
"222","http://www.histopo.nl/plaats/03cfeb4a-c00a-c299-793d-3957a6d3567d","Bierum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.360675831","7.15959602346","overstroming","-","1000 - 1500","bekend","1000","1500"
"223","http://www.histopo.nl/plaats/3b992d99-b959-0a63-3a5d-5eeb212345a7","Nesse","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.3452926886","7.18604012149","overstroming","-","1000 - 1500","bekend","1000","1500"
"224","http://www.histopo.nl/plaats/9dab43fc-ce15-5004-ca8f-a3766b86bbbf","Wilgum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.3377133819","7.1874503042","overstroming","-","1000 - 1500","bekend","1000","1500"
"225","http://www.histopo.nl/plaats/cec80b08-458d-6398-3366-64bbfc403dc4","Peterswolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.3239214141","7.16913156804","overstroming","-","1000 - 1500","bekend","1000","1500"
"226","http://www.histopo.nl/plaats/441bbff4-3d86-cac4-acde-c25c1ce6815d","Uterbeerte","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2783482037","7.18173386299","overstroming","-","1000 - 1500","bekend","1000","1500"
"227","http://www.histopo.nl/plaats/0f13bdae-0696-335d-2ccb-2f524c2c3106","Winnemeer","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2646324637","7.18420653881","overstroming","-","1000 - 1500","bekend","1000","1500"
"228","http://www.histopo.nl/plaats/5bbf495b-b5b0-a595-230b-9d0fffe0aa4e","Blyeham","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2629979966","7.17388579121","overstroming","-","1000 - 1500","bekend","1000","1500"
"229","http://www.histopo.nl/plaats/d7aaf1fe-f20d-65d6-9a2f-bda3f3ad3cc1","Harkenborg","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2587865754","7.17786312668","overstroming","-","1000 - 1500","bekend","1000","1500"
"230","http://www.histopo.nl/plaats/e04d7f38-8f49-fe15-9040-3d3107cf893f","Megenham","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2740931441","7.09384764758","overstroming","-","1000 - 1500","bekend","1000","1500"
"231","http://www.histopo.nl/plaats/52b904a4-4e73-a894-4eb2-1045e278a009","Ewitsweer","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2932013848","7.15464729467","overstroming","-","1000 - 1500","bekend","1000","1500"
"232","http://www.histopo.nl/plaats/57710e75-a18d-d6ed-f998-92ca4ae93ec1","Mentenwolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.2436359146","6.99084047335","overstroming","-","1000 - 1500","bekend","1000","1500"
"233","http://www.histopo.nl/plaats/24e6264e-0b6a-9268-9d01-715f8389c528","Meeden","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.1383737979","6.93163009078","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"234","http://www.histopo.nl/plaats/7d19102a-46d5-3b89-036e-8d71e326a713","Blijham","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.1113515246","7.08103118851","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"235","http://www.histopo.nl/plaats/a52ff979-0a97-6f26-45bb-8c6e4bb1c5bb","West-Finsterwolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.1956017545","7.10116586585","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"236","http://www.histopo.nl/plaats/fd674af1-6279-38bc-68ab-759e918dc5ad","Bellingewolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 123","53.1191913377","7.16519225834","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"237","http://www.histopo.nl/plaats/2c415dd9-fbb4-78fd-fe4d-53735fc19b94","Westerreide","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 124","53.3064697215","7.09792004096","overstroming","-","1500 - 1600","bekend","1500","1600"
"238","http://www.histopo.nl/plaats/5dab65b2-4059-0759-349d-81d0a5848440","Reiderwolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 125","53.2794881724","7.10059877278","overstroming","-","1000 - 1500","bekend","1000","1500"
"239","http://www.histopo.nl/plaats/a44b4ff3-c4d8-2aca-5e27-0b4f49ba8028","Zwaag","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 125","53.2715517382","7.04494847132","overstroming","-","1000 - 1500","bekend","1000","1500"
"240","http://www.histopo.nl/plaats/b2cf2fad-2313-d36f-b0d6-2670414c5afa","Houwingeham","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 125","53.1690792574","7.18705875381","overstroming","1498","1000 - 1500","bekend","1498","1498"
"241","http://www.histopo.nl/plaats/dd5ad7f7-5e65-43d7-05fd-e026dece6ad0","Midwolda","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 126","53.2099692501","6.99360363813","verplaatsing","-","1600 - 1700","bekend","1600","1700"
"242","http://www.histopo.nl/plaats/9a500532-9192-7ac1-f60a-0fd01e1ba59d","Oostwold","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 128","53.2038318428","7.04636328461","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"243","http://www.histopo.nl/plaats/f53cc1d1-ee1c-52de-e524-7df921714c0b","Scheemda","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 128","53.1869085635","6.9630921353","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"244","http://www.histopo.nl/plaats/c0c15c2c-974f-3525-fa7b-b7c8157d18ff","Vriescheloo","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 131","53.0741271879","7.12288746007","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"245","http://www.histopo.nl/plaats/e77b5860-c7e0-cb91-19cf-201e80366766","Oost-Finsterwolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 131","53.1892758406","7.11236232994","overstroming, verplaatsing","-","1000 - 1500","bekend","1000","1500"
"246","http://www.histopo.nl/plaats/08b404c5-dc1a-1e7b-08cc-60ccd4372451","Weningawalda","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 140","53.0525406785","6.16113600051","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"247","http://www.histopo.nl/plaats/3f5a5949-b97a-b2bc-dc71-231f2f2d473d","Kobunderhusum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 140","53.0280885944","6.08056836938","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"248","http://www.histopo.nl/plaats/7d51c43b-8784-47c3-5dd1-79105c969738","Wispolia","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 141","53.0255737286","6.03214790597","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"249","http://www.histopo.nl/plaats/ef8974db-08dd-292a-461c-b63b52d7e8a5","Utresuagh","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 142","52.9961950572","6.05545431223","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"250","http://www.histopo.nl/plaats/b6d1bbdf-1fe9-4cbe-b0cd-840e043310bc","Uthrathorp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 142","53.0711088312","6.11786968434","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"251","http://www.histopo.nl/plaats/f5df043d-8f36-748b-3782-74d8572148e5","Katrijp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 146","53.0002190164","5.90763031762","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"252","http://www.histopo.nl/plaats/9c6bee4f-208d-463c-c27b-983f548d88aa","Lyedingaberde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 146","52.9969911199","5.91623060318","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"253","http://www.histopo.nl/plaats/bce87259-4396-1968-9ecc-bb70865d3145","Tyanlaberde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 148","52.9978321277","5.94279852625","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"254","http://www.histopo.nl/plaats/db86d1de-7180-29d1-4c5a-7e4e9b99d31b","Gersloot","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 148","53.0036808523","5.96767669478","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"255","http://www.histopo.nl/plaats/78b528c8-b1da-854d-e176-c92c1f92b16b","Jubbega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 148","52.9568330156","6.08244004232","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"256","http://www.histopo.nl/plaats/d09aff00-f72a-1414-bee2-83eb841dccbb","Katlijk","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 149","52.9432515117","6.00617503501","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"257","http://www.histopo.nl/plaats/cd911c70-6357-cef4-c355-daf903f2ecb4","Sonnega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 149","52.8609045835","5.96730819484","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"258","http://www.histopo.nl/plaats/50cc1cb4-b34f-62c2-c9c5-1ff3769cd9ac","Peperga","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 149","52.8477323095","6.04804733991","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"259","http://www.histopo.nl/plaats/9698e09a-eb8a-c120-5fea-1e7e523f6162","Dungebroek","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 150","53.0046810332","6.23121221569","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"260","http://www.histopo.nl/plaats/e830c896-b072-edfe-9c49-847e611ee6ca","Sigerswolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 152","53.1495372739","5.97091585052","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"261","http://www.histopo.nl/plaats/511b0e93-f457-995d-942f-97f42b2f7d5f","Rijp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 154","53.0429162172","5.98206747349","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"262","http://www.histopo.nl/plaats/42fa31cb-61da-3f69-45ad-f07bb9facf35","Oud-Beets","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 155","53.0656010894","6.04979395552","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"263","http://www.histopo.nl/plaats/3614a72b-47e4-80a8-16ac-5bf5a2852d39","Brongerga 1","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 156","52.9519745461","5.98017080824","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"264","http://www.histopo.nl/plaats/b2f47660-f083-ba0e-0c7f-c83fff38e853","Brongerga 2","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 156","52.9532042949","5.98585673205","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"265","http://www.histopo.nl/plaats/26d066a7-c682-5880-2549-4c8e8bfe9765","Kloesewier","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 162","53.1002114249","5.98219609901","ontvolking","-","1000 - 1500","bekend","1000","1500"
"266","http://www.histopo.nl/plaats/c28acb98-9b81-44c9-c826-6a6072052830","Smalle Ee","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 166","53.1038193567","6.02327710873","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"267","http://www.histopo.nl/plaats/03202ba2-57be-799b-dcca-a59ad4dc3c74","Drachten","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 171","53.0992046125","6.07300059901","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"268","http://www.histopo.nl/plaats/76221ad7-7e6d-09f5-4f40-8cc5277cc1ec","Opeinde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 176","53.1292432396","6.05747484398","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"269","http://www.histopo.nl/plaats/6c339434-441b-a310-b828-a2f894e91134","Sint Jansga","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 177","52.9977636959","5.78941034271","oorlog, verplaatsing","-","1000 - 1500","bekend","1000","1500"
"270","http://www.histopo.nl/plaats/aa70a212-3727-c66d-0829-fee5bfd9bdae","Ackrommaryp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 177","53.0033500352","5.78765949266","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"271","http://www.histopo.nl/plaats/dd8ba4fa-53fa-27a7-345a-6ab24378f494","Ackromrypraswagh","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 178","52.9813323199","5.79073253508","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"272","http://www.histopo.nl/plaats/3ff4d31a-1519-f325-de70-7a4bb5143185","Nijega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 181","52.9059310466","5.83507121745","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"273","http://www.histopo.nl/plaats/ba5d63b9-759b-7e20-88f8-4aa5ec608a5e","Delfstrahuizen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 184","52.8864718937","5.83354930284","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"274","http://www.histopo.nl/plaats/4f76baac-efc2-65f2-4bb1-c3bbd2ef740c","Oosterzee","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 185","52.8742784924","5.74815546578","verplaatsing","-","1500 - 1600","bekend","1500","1600"
"275","http://www.histopo.nl/plaats/ace05b9b-16f2-88ee-4ddc-6a9d9abdc022","Sint Gangolf","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 186","53.2393706041","6.17909996297","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"276","http://www.histopo.nl/plaats/a941e9fc-e786-4676-f4e5-2590bcb8fb3b","Sint Augustinus","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 189","53.2274595654","6.1605381171","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"277","http://www.histopo.nl/plaats/69e69cf1-f4cf-9ffa-d1fc-5a7358618a5c","Kooten","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 194","53.2168701306","6.10328068289","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"278","http://www.histopo.nl/plaats/76a73803-3dbf-ca35-9a0a-4b178d827a77","Twijzel","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 194","53.23657241","6.11286326407","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"279","http://www.histopo.nl/plaats/3911c6ae-f824-803a-45a3-2b600e6ab2aa","Suderhusum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 195","53.2086251416","6.19061586711","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"280","http://www.histopo.nl/plaats/54ec7fce-2bd2-cc53-e2a1-43f47a95b73e","Hardegarijp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 195","53.2078554541","5.94640831455","verplaatsing","-","1700 - 1800","bekend","1700","1800"
"281","http://www.histopo.nl/plaats/9c8d39db-72c6-b484-39b1-57ad09fc0778","Mellens","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 197","53.1870451478","5.82025106055","ontvolking","1463","1000 - 1500","bekend","1463","1463"
"282","http://www.histopo.nl/plaats/23e270d4-bc33-ddcb-940e-a50232580eab","Oosterwierum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 201","53.1149273923","5.73074194845","verplaatsing","-","1800 - 1900","bekend","1800","1900"
"283","http://www.histopo.nl/plaats/99c47adb-5547-450b-d83c-dc00994b9b43","De Dille","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 202","53.1057117341","5.73868731309","ontvolking","-","1800 - 1900","bekend","1800","1900"
"284","http://www.histopo.nl/plaats/52bec044-3a4b-29e7-e425-a9e96ebc4c04","Kortwolde","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 206","53.1912860362","6.18465322518","overstroming","-","1700 - 1800","bekend","1700","1800"
"285","http://www.histopo.nl/plaats/b4d685f6-5e7a-a4da-a7a4-778e6e205fa3","Lutkepost","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 206","53.2441100048","6.15217772162","concurrentie","-","1700 - 1800","bekend","1700","1800"
"286","http://www.histopo.nl/plaats/ce78d94a-06a1-b1cd-a020-37cbcea0f5e3","Finsterwolde","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 208","53.3052936013","5.96577808743","ontvolking","-","1000 - 1500","bekend","1000","1500"
"287","http://www.histopo.nl/plaats/47981eac-2ff8-8898-a513-51402d287fb5","Westermeer","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 210","52.9621142705","5.80275820734","concurrentie, verplaatsing","-","1500 - 1600","bekend","1500","1600"
"288","http://www.histopo.nl/plaats/e5df5397-5e98-e20b-f2f1-c94821cca0fe","Schillaard","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 213","53.1227665178","5.70678432349","ontvolking","-","1800 - 1900","bekend","1800","1900"
"289","http://www.histopo.nl/plaats/3e3ba7bd-fd8d-4f47-4cfe-0d0bdc5ff12f","Folprandega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 217","52.9863887353","5.68444375894","verplaatsing","-","1000 - 1500","bekend","1000","1500"
"290","http://www.histopo.nl/plaats/316586ae-af86-3bdc-b3c1-8538e4c83533","Tjalhuizum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 224","53.0456097289","5.61367825628","ontvolking","-","1800 - 1900","bekend","1800","1900"
"291","http://www.histopo.nl/plaats/9027fdcd-bf83-6deb-7748-7158176185d2","Scharnum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 227","53.0592359914","5.67852852139","overstroming","-","1000 - 1500","bekend","1000","1500"
"292","http://www.histopo.nl/plaats/2658294b-b368-db71-bcf3-b0371328aebf","De Zwagen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 229","53.0253645586","5.73040649718","overstroming, verplaatsing","-","1000 - 1500","bekend","1000","1500"
"293","http://www.histopo.nl/plaats/524df1de-6c15-05a1-db00-9e4680609f8e","Sytsingawier","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 230","53.0342132908","5.68076080531","ontvolking","-","1000 - 1500","bekend","1000","1500"
"294","http://www.histopo.nl/plaats/e2410962-99c5-67ca-1721-139429a77c97","Barrewier","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 230","53.0322214304","5.67581329204","ontvolking","-","1000 - 1500","bekend","1000","1500"
"295","http://www.histopo.nl/plaats/1abd6451-0cf6-6db1-d40f-f31234015459","Tirns","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 233","53.051840736","5.62110770848","overstroming","-","1000 - 1500","bekend","1000","1500"
"296","http://www.histopo.nl/plaats/38902271-1099-d811-7e2f-68f4b925c285","Pophorne","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 234","53.0476081193","5.63890447676","overstroming","-","1000 - 1500","bekend","1000","1500"
"297","http://www.histopo.nl/plaats/b5242697-900f-3186-c1d7-33e265851e7b","Engwier","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 235","53.0709201151","5.40945474986","ontvolking","-","1800 - 1900","bekend","1800","1900"
"298","http://www.histopo.nl/plaats/cdea467c-66ac-9f95-1ce3-c5707a652dc7","Baenburen","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 238","52.9983529685","5.42742522526","ontvolking","-","1600 - 1700","bekend","1600","1700"
"299","http://www.histopo.nl/plaats/3d557b85-cb57-b2ba-b798-81d0c7cd0f84","Smallebrugge","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 241","52.9565310121","5.63562501954","ontvolking","-","1600 - 1700","bekend","1600","1700"
"300","http://www.histopo.nl/plaats/bb44ebb7-ee1a-38b4-576c-470ae517f09b","Indyk","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 241","52.9464746285","5.60367104662","?","-","1700 - 1800","bekend","1700","1800"
"301","http://www.histopo.nl/plaats/b8260b31-a92f-666f-38b4-65f829a1752e","Ypecolsga","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 241","52.9329809335","5.60651903312","?","-","1700 - 1800","bekend","1700","1800"
"302","http://www.histopo.nl/plaats/011096f5-bbd9-dbdd-8e08-19227ef404cb","Elahuizen","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 245","52.9287912506","5.53835854629","overstroming","-","1700 - 1800","bekend","1700","1800"
"303","http://www.histopo.nl/plaats/6fa7f73e-cfb6-f70d-d631-85f0047212ae","Cappenborch","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 249","52.8828755777","5.40371312362","?","-","1700 - 1800","bekend","1700","1800"
"304","http://www.histopo.nl/plaats/bf71f4e3-f2d1-da25-9a09-bb00fac0f994","Lemsterhorne","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 251","52.843002464","5.65752429324","oorlog","1413","1000 - 1500","bekend","1413","1413"
"305","http://www.histopo.nl/plaats/eb0f21f5-d148-92c9-9cc0-9143b06dbc22","Bantega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 253","52.8523160576","5.72961054931","overstroming","-","1000 - 1500","bekend","1000","1500"
"306","http://www.histopo.nl/plaats/7f5f9bc7-04ed-0070-b386-686956b7c478","Oudega","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 255","52.8185486487","5.8119997611","oorlog","1515 - 1516","1500 - 1600","bekend","1515","1516"
"307","http://www.histopo.nl/plaats/fe43facd-6204-9a22-2873-ea967f3d1117","Osendorp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 258","52.8997162045","5.37071290881","overstroming","-","1000 - 1500","onbekend","1000","1500"
"308","http://www.histopo.nl/plaats/c8617a57-14ab-ae00-7fd4-f80ede978ee9","Osledewald","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 259","52.921293388","5.39471748317","overstroming","-","1000 - 1500","onbekend","1000","1500"
"309","http://www.histopo.nl/plaats/3d063140-5f5c-961a-f3ec-9d7b99f8ed3e","Suderga","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 259","52.8630517831","5.37338452676","overstroming","-","1000 - 1500","onbekend","1000","1500"
"310","http://www.histopo.nl/plaats/5ac0249a-3ccb-cbc8-4931-7e63f916b86e","Dycsende","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 260","52.8302856028","5.5676780415","overstroming","-","1000 - 1500","onbekend","1000","1500"
"311","http://www.histopo.nl/plaats/3899f90b-6b52-1022-844b-5a6d53615acd","Westerbierum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 261","53.2470210165","5.44096015563","overstroming","1287 (Sint Luciavloed)","1000 - 1500","onbekend","1287","1287"
"312","http://www.histopo.nl/plaats/28058827-d9de-3f40-b93f-96e9f61173ac","Dijkshorne","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 265","53.2088626829","5.38715011992","overstroming","1287 (Sint Luciavloed)","1000 - 1500","onbekend","1287","1287"
"313","http://www.histopo.nl/plaats/0a5bae22-2668-d355-e1be-33e10ea3ef26","Westerwierum","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 267","53.2294689838","5.32603959431","overstroming","-","500 - 1000","onbekend","500","1000"
"314","http://www.histopo.nl/plaats/ec813dd7-3ee7-e6c2-1f2a-63a73ff57507","Baldarijp","dorp","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 267","53.251526864","5.26513630839","overstroming","-","1000 - 1500","onbekend","1000","1500"
"315","http://www.histopo.nl/plaats/cca19f28-1064-e009-7dd3-81dbdc0c8016","Harlingen","gehucht","Bert Stulp, Verdwenen Dorpen, boek 4, blz. 267","53.1713200438","5.37391547423","overstroming, verplaatsing","-","1000 - 1500","onbekend","1000","1500"
